user_id,timestamp,group,landing_page,converted
611529,2017-01-02 15:20:08.000000,control,old_page,0
606618,2017-01-04 17:41:10.000000,treatment,new_page,0
601998,2017-01-11 20:39:49.000000,treatment,new_page,0
607309,2017-01-14 18:21:20.000000,control,old_page,0
611213,2017-01-08 00:46:13.000000,treatment,new_page,0
603195,2017-01-07 01:52:49.000000,control,old_page,0
604852,2017-01-16 02:26:24.000000,treatment,new_page,0
600835,2017-01-11 18:53:34.000000,treatment,new_page,0
609107,2017-01-12 08:19:38.000000,control,old_page,0
606261,2017-01-07 10:30:01.000000,control,old_page,0
603572,2017-01-09 10:50:10.000000,treatment,new_page,0
609386,2017-01-13 23:52:02.000000,control,old_page,0
610865,2017-01-13 01:05:24.000000,treatment,new_page,0
605431,2017-01-08 16:36:17.000000,control,old_page,0
606485,2017-01-08 17:41:55.000000,treatment,new_page,0
611754,2017-01-07 07:20:07.000000,control,old_page,0
609672,2017-01-09 07:11:31.000000,control,old_page,0
605489,2017-01-13 08:23:10.000000,treatment,new_page,0
608917,2017-01-07 09:44:42.000000,treatment,new_page,0
606322,2017-01-06 16:22:31.000000,treatment,new_page,0
608904,2017-01-09 20:06:07.000000,treatment,new_page,0
600683,2017-01-03 15:47:30.000000,control,old_page,1
600995,2017-01-10 08:18:10.000000,treatment,new_page,0
601146,2017-01-10 21:51:43.000000,control,old_page,0
608945,2017-01-12 04:57:25.000000,treatment,new_page,0
600322,2017-01-10 16:15:40.000000,control,old_page,0
609472,2017-01-06 22:46:54.000000,control,old_page,0
610811,2017-01-05 11:29:38.000000,control,old_page,1
606608,2017-01-07 16:17:22.000000,control,old_page,0
601064,2017-01-07 06:01:21.000000,control,old_page,0
601278,2017-01-04 10:56:21.000000,control,old_page,0
611071,2017-01-06 21:13:50.000000,control,old_page,0
605662,2017-01-10 15:51:22.000000,control,old_page,0
611005,2017-01-14 11:19:51.000000,control,old_page,0
600602,2017-01-09 00:34:17.000000,treatment,new_page,0
610102,2017-01-13 02:57:30.000000,treatment,new_page,0
607791,2017-01-05 04:36:16.000000,treatment,new_page,0
609294,2017-01-09 02:43:09.000000,control,old_page,0
607513,2017-01-15 18:19:49.000000,control,old_page,0
605258,2017-01-13 02:29:54.000000,treatment,old_page,0
611113,2017-01-09 19:28:54.000000,control,old_page,0
603247,2017-01-03 11:44:25.000000,treatment,new_page,0
600799,2017-01-16 05:53:25.000000,control,old_page,0
609599,2017-01-11 15:19:11.000000,treatment,new_page,0
605458,2017-01-02 23:26:10.000000,control,old_page,1
601393,2017-01-16 04:55:37.000000,control,old_page,0
603567,2017-01-07 21:30:15.000000,control,old_page,0
606343,2017-01-06 14:47:55.000000,treatment,new_page,1
611237,2017-01-13 00:45:21.000000,control,old_page,0
602253,2017-01-04 20:40:39.000000,treatment,new_page,0
606773,2017-01-14 10:42:13.000000,treatment,new_page,0
603957,2017-01-15 13:20:07.000000,treatment,new_page,0
609548,2017-01-08 23:28:45.000000,treatment,new_page,1
602865,2017-01-10 19:33:43.000000,control,old_page,1
610907,2017-01-05 22:08:06.000000,treatment,new_page,0
603278,2017-01-15 05:24:07.000000,control,old_page,1
605917,2017-01-11 05:31:48.000000,control,old_page,0
606592,2017-01-04 23:31:10.000000,treatment,new_page,0
609985,2017-01-15 03:02:29.000000,control,old_page,1
607322,2017-01-07 18:37:24.000000,treatment,new_page,0
605975,2017-01-06 12:49:02.000000,control,old_page,1
608430,2017-01-12 21:33:52.000000,control,old_page,0
601839,2017-01-09 01:39:23.000000,control,old_page,0
601200,2017-01-06 10:11:56.000000,treatment,new_page,0
604664,2017-01-04 04:02:01.000000,treatment,new_page,0
604995,2017-01-05 10:24:02.000000,control,old_page,0
609644,2017-01-15 23:19:11.000000,treatment,new_page,1
608301,2017-01-04 10:07:04.000000,control,old_page,0
604666,2017-01-10 16:06:38.000000,control,old_page,1
605043,2017-01-13 22:37:12.000000,treatment,new_page,0
610528,2017-01-13 10:16:08.000000,control,old_page,0
605363,2017-01-10 09:28:29.000000,control,old_page,1
608172,2017-01-03 22:08:13.000000,control,old_page,0
605004,2017-01-09 21:32:10.000000,treatment,new_page,0
600773,2017-01-12 17:09:32.000000,treatment,new_page,0
610461,2017-01-14 00:58:39.000000,control,old_page,0
608527,2017-01-08 20:52:06.000000,treatment,new_page,0
607452,2017-01-07 08:40:10.000000,control,old_page,0
610477,2017-01-12 19:24:37.000000,treatment,new_page,0
606118,2017-01-04 02:47:28.000000,control,old_page,0
603668,2017-01-08 22:24:43.000000,treatment,new_page,0
600450,2017-01-06 06:07:25.000000,control,old_page,0
606179,2017-01-13 23:57:44.000000,treatment,new_page,0
603142,2017-01-15 22:19:36.000000,control,old_page,0
606920,2017-01-09 18:48:06.000000,control,old_page,1
602128,2017-01-09 10:58:42.000000,treatment,new_page,0
603891,2017-01-12 01:50:59.000000,treatment,new_page,1
600784,2017-01-08 06:32:44.000000,treatment,new_page,1
603068,2017-01-04 15:23:34.000000,control,old_page,0
603393,2017-01-11 04:24:03.000000,control,old_page,1
610679,2017-01-12 03:53:26.000000,control,old_page,0
603325,2017-01-15 04:30:27.000000,control,old_page,0
600813,2017-01-15 15:41:53.000000,control,old_page,0
608785,2017-01-10 04:03:21.000000,control,old_page,0
603223,2017-01-06 00:08:09.000000,treatment,new_page,0
610961,2017-01-07 12:21:31.000000,control,old_page,0
600441,2017-01-10 23:15:39.000000,treatment,new_page,0
603110,2017-01-08 15:02:10.000000,control,old_page,0
601532,2017-01-10 13:01:14.000000,control,old_page,0
605744,2017-01-09 10:08:25.000000,control,old_page,0
605985,2017-01-08 07:51:15.000000,treatment,new_page,0
606825,2017-01-09 09:16:29.000000,treatment,new_page,0
600600,2017-01-14 15:23:35.000000,treatment,new_page,0
607848,2017-01-14 07:09:25.000000,control,old_page,0
600811,2017-01-02 14:39:06.000000,control,old_page,0
600287,2017-01-02 13:59:06.000000,treatment,new_page,0
610901,2017-01-07 04:45:31.000000,treatment,new_page,0
610495,2017-01-09 10:53:10.000000,control,old_page,0
601213,2017-01-06 06:23:03.000000,treatment,new_page,0
608377,2017-01-10 03:49:39.000000,control,old_page,0
611759,2017-01-13 19:48:19.000000,treatment,new_page,0
611036,2017-01-06 15:10:57.000000,control,old_page,0
610612,2017-01-12 16:12:13.000000,treatment,new_page,0
600683,2017-01-03 15:47:30.000000,control,old_page,1
600377,2017-01-09 18:57:16.000000,treatment,new_page,0
600213,2017-01-05 03:21:10.000000,treatment,new_page,0
605846,2017-01-09 22:26:59.000000,treatment,new_page,0
607778,2017-01-04 21:58:48.000000,control,old_page,0
610507,2017-01-12 03:25:02.000000,control,old_page,0
608716,2017-01-14 00:46:46.000000,control,old_page,1
600756,2017-01-13 19:27:19.000000,treatment,old_page,0
604316,2017-01-14 23:38:52.000000,treatment,new_page,0
600946,2017-01-16 12:24:14.000000,control,old_page,0
601840,2017-01-06 14:24:19.000000,control,old_page,0
605338,2017-01-03 12:45:46.000000,control,old_page,0
604799,2017-01-12 14:28:18.000000,control,old_page,0
605345,2017-01-05 13:02:01.000000,control,old_page,0
603132,2017-01-14 08:40:53.000000,treatment,new_page,0
609602,2017-01-02 21:20:34.000000,control,old_page,1
601946,2017-01-16 03:08:08.000000,control,new_page,0
604889,2017-01-07 00:38:35.000000,treatment,new_page,1
602454,2017-01-03 17:54:53.000000,control,old_page,0
608728,2017-01-13 05:08:14.000000,control,old_page,0
611722,2017-01-07 11:56:02.000000,control,old_page,0
608926,2017-01-15 21:17:55.000000,treatment,new_page,0
601488,2017-01-12 10:02:26.000000,treatment,new_page,0
602511,2017-01-06 14:22:49.000000,treatment,new_page,0
600344,2017-01-14 19:03:16.000000,control,old_page,0
606108,2017-01-09 16:22:25.000000,treatment,new_page,0
607859,2017-01-05 03:52:29.000000,treatment,new_page,0
605239,2017-01-07 23:46:23.000000,control,old_page,1
609796,2017-01-07 14:58:23.000000,treatment,new_page,0
607840,2017-01-14 08:24:10.000000,control,old_page,0
604343,2017-01-11 12:24:17.000000,treatment,new_page,0
606505,2017-01-12 04:39:27.000000,treatment,new_page,0
606544,2017-01-05 04:36:39.000000,treatment,new_page,0
604262,2017-01-11 19:59:28.000000,control,old_page,0
607992,2017-01-14 04:53:31.000000,control,old_page,0
605315,2017-01-12 23:32:35.000000,control,old_page,0
607670,2017-01-04 08:35:17.000000,treatment,new_page,0
600283,2017-01-16 12:53:12.000000,control,old_page,1
602416,2017-01-10 07:07:59.000000,control,old_page,0
601396,2017-01-10 13:57:39.000000,treatment,new_page,0
602170,2017-01-15 14:12:25.000000,treatment,new_page,0
604871,2017-01-03 05:45:13.000000,treatment,new_page,1
602446,2017-01-13 01:56:24.000000,control,old_page,1
603695,2017-01-11 10:25:00.000000,control,old_page,0
610220,2017-01-06 04:46:45.000000,control,old_page,0
607255,2017-01-06 18:07:04.000000,treatment,new_page,1
606535,2017-01-07 08:21:19.000000,control,old_page,0
611365,2017-01-14 01:25:35.000000,treatment,new_page,0
603550,2017-01-09 21:50:38.000000,control,old_page,0
610392,2017-01-02 22:32:50.000000,control,old_page,0
608992,2017-01-08 19:12:02.000000,control,old_page,0
604072,2017-01-09 14:13:17.000000,treatment,new_page,1
602805,2017-01-14 06:24:51.000000,treatment,old_page,1
605676,2017-01-14 19:20:37.000000,control,new_page,1
607201,2017-01-08 12:15:06.000000,control,old_page,0
610295,2017-01-09 02:27:05.000000,treatment,new_page,0
609928,2017-01-04 02:03:59.000000,treatment,new_page,0
611052,2017-01-09 15:46:26.000000,control,old_page,0
604966,2017-01-14 07:15:39.000000,treatment,new_page,0
600507,2017-01-09 17:34:33.000000,control,new_page,0
606262,2017-01-12 05:34:20.000000,treatment,new_page,0
602394,2017-01-06 20:31:21.000000,treatment,new_page,0
609649,2017-01-06 23:22:45.000000,control,old_page,0
605696,2017-01-05 22:32:21.000000,treatment,new_page,0
611259,2017-01-16 10:12:45.000000,control,old_page,0
609087,2017-01-03 02:38:10.000000,treatment,new_page,0
609916,2017-01-09 22:28:40.000000,control,old_page,0
600356,2017-01-14 07:17:53.000000,treatment,new_page,0
601832,2017-01-16 02:57:13.000000,treatment,new_page,0
608739,2017-01-07 17:36:19.000000,treatment,new_page,0
605480,2017-01-13 02:51:54.000000,treatment,new_page,0
608284,2017-01-03 17:52:56.000000,control,old_page,0
601175,2017-01-14 14:03:33.000000,treatment,new_page,0
606361,2017-01-11 11:56:47.000000,control,old_page,0
611732,2017-01-05 04:13:12.000000,control,old_page,0
603584,2017-01-03 00:17:55.000000,control,new_page,0
600508,2017-01-15 12:09:22.000000,control,old_page,1
609207,2017-01-06 06:58:06.000000,treatment,new_page,0
605171,2017-01-14 10:39:16.000000,treatment,new_page,0
607607,2017-01-15 02:45:14.000000,treatment,new_page,0
611458,2017-01-16 01:44:33.000000,treatment,new_page,0
608195,2017-01-14 08:14:11.000000,control,old_page,0
603402,2017-01-14 11:48:32.000000,treatment,new_page,0
609352,2017-01-11 02:59:38.000000,treatment,new_page,0
605501,2017-01-12 15:09:16.000000,treatment,new_page,0
610183,2017-01-07 12:57:15.000000,control,old_page,0
609440,2017-01-10 13:29:20.000000,control,old_page,0
608069,2017-01-10 08:05:19.000000,control,old_page,0
605021,2017-01-11 17:04:59.000000,treatment,new_page,0
600313,2017-01-10 08:43:25.000000,control,old_page,0
607533,2017-01-09 10:12:41.000000,control,old_page,0
600459,2017-01-09 07:29:14.000000,treatment,new_page,0
601512,2017-01-13 21:38:30.000000,control,old_page,0
608116,2017-01-14 16:17:54.000000,control,old_page,0
607264,2017-01-14 17:21:42.000000,control,old_page,0
600710,2017-01-08 14:41:33.000000,control,old_page,0
606814,2017-01-11 17:34:09.000000,treatment,new_page,0
600520,2017-01-06 05:23:14.000000,control,old_page,0
601351,2017-01-11 02:34:34.000000,control,old_page,0
607830,2017-01-16 07:27:24.000000,treatment,new_page,0
604498,2017-01-07 21:29:34.000000,control,old_page,0
611832,2017-01-06 04:43:03.000000,control,old_page,0
609075,2017-01-15 09:30:34.000000,control,old_page,0
608582,2017-01-06 05:27:27.000000,control,old_page,0
608915,2017-01-13 16:13:11.000000,control,old_page,0
605912,2017-01-05 12:53:41.000000,control,old_page,0
603096,2017-01-05 23:59:10.000000,control,old_page,0
603026,2017-01-11 15:25:44.000000,treatment,new_page,0
607988,2017-01-14 22:58:44.000000,treatment,new_page,0
605182,2017-01-05 12:06:05.000000,treatment,new_page,0
603516,2017-01-15 06:14:31.000000,treatment,new_page,1
604541,2017-01-03 10:54:57.000000,treatment,new_page,0
604253,2017-01-09 16:22:29.000000,control,old_page,0
610276,2017-01-14 10:13:04.000000,control,old_page,0
604526,2017-01-04 12:01:27.000000,control,old_page,0
611073,2017-01-02 18:05:42.000000,control,old_page,0
603792,2017-01-06 06:14:38.000000,control,old_page,0
605167,2017-01-07 19:59:56.000000,control,old_page,0
604489,2017-01-04 21:40:36.000000,control,old_page,0
611106,2017-01-07 13:31:26.000000,control,old_page,0
606933,2017-01-11 09:20:02.000000,control,old_page,0
611760,2017-01-05 14:51:14.000000,treatment,new_page,0
604923,2017-01-13 15:11:24.000000,treatment,new_page,0
611852,2017-01-09 05:14:43.000000,treatment,new_page,0
607277,2017-01-04 09:58:39.000000,treatment,new_page,0
601533,2017-01-08 21:21:56.000000,treatment,new_page,0
600698,2017-01-08 16:57:09.000000,control,old_page,0
603072,2017-01-12 03:10:12.000000,treatment,new_page,1
600381,2017-01-15 14:32:10.000000,treatment,new_page,0
603523,2017-01-10 01:13:17.000000,control,old_page,0
606826,2017-01-06 16:28:03.000000,control,old_page,0
608848,2017-01-03 10:23:50.000000,treatment,new_page,0
601972,2017-01-12 01:40:24.000000,treatment,old_page,0
607864,2017-01-13 10:43:06.000000,treatment,new_page,0
603923,2017-01-06 05:31:17.000000,treatment,new_page,1
604187,2017-01-13 23:06:46.000000,control,old_page,0
601304,2017-01-08 23:10:23.000000,treatment,new_page,0
606538,2017-01-03 23:21:34.000000,treatment,new_page,0
603473,2017-01-08 20:19:35.000000,control,old_page,0
601558,2017-01-04 10:29:53.000000,treatment,new_page,1
609410,2017-01-10 14:59:36.000000,control,old_page,0
610738,2017-01-14 10:37:31.000000,treatment,new_page,0
605016,2017-01-14 20:09:55.000000,control,old_page,0
600251,2017-01-09 00:25:32.000000,control,old_page,0
608701,2017-01-08 22:10:20.000000,treatment,new_page,0
609951,2017-01-10 18:54:04.000000,control,old_page,1
601015,2017-01-09 10:31:39.000000,control,old_page,0
608015,2017-01-06 09:13:29.000000,control,old_page,0
600728,2017-01-05 17:33:10.000000,control,old_page,0
602068,2017-01-04 19:15:32.000000,treatment,new_page,0
600719,2017-01-14 14:21:52.000000,treatment,new_page,0
603427,2017-01-11 18:01:58.000000,treatment,new_page,0
606088,2017-01-10 18:07:21.000000,treatment,new_page,0
608573,2017-01-04 14:28:03.000000,control,old_page,0
602829,2017-01-03 20:47:13.000000,control,old_page,0
605908,2017-01-15 14:47:09.000000,control,old_page,0
609041,2017-01-09 05:04:29.000000,treatment,new_page,0
604420,2017-01-08 23:10:42.000000,control,old_page,1
611622,2017-01-11 13:01:35.000000,treatment,new_page,0
605153,2017-01-08 15:41:19.000000,control,old_page,1
600636,2017-01-10 22:02:57.000000,control,old_page,0
610579,2017-01-14 23:08:53.000000,treatment,old_page,0
609971,2017-01-14 15:13:23.000000,control,old_page,0
608897,2017-01-05 03:49:48.000000,control,old_page,0
601941,2017-01-03 02:09:24.000000,treatment,new_page,0
600895,2017-01-10 18:57:43.000000,control,old_page,0
603190,2017-01-14 08:37:02.000000,treatment,new_page,0
600315,2017-01-14 22:46:49.000000,control,old_page,0
611139,2017-01-15 22:20:03.000000,control,old_page,0
601599,2017-01-15 18:09:44.000000,control,old_page,0
609992,2017-01-15 23:59:50.000000,control,old_page,0
604718,2017-01-06 06:24:40.000000,control,old_page,1
604467,2017-01-10 00:15:58.000000,control,old_page,0
606632,2017-01-05 08:38:12.000000,treatment,new_page,0
608815,2017-01-13 20:36:41.000000,treatment,new_page,0
611753,2017-01-09 07:37:53.000000,control,old_page,0
604386,2017-01-07 06:33:08.000000,treatment,new_page,0
605172,2017-01-10 05:22:07.000000,treatment,new_page,0
602340,2017-01-08 04:35:37.000000,treatment,new_page,1
609950,2017-01-08 01:01:38.000000,control,old_page,0
601760,2017-01-09 19:44:52.000000,treatment,new_page,0
601460,2017-01-09 14:12:03.000000,control,old_page,0
608759,2017-01-07 04:15:22.000000,control,old_page,0
609760,2017-01-15 03:19:12.000000,treatment,new_page,0
608711,2017-01-09 06:30:09.000000,treatment,new_page,0
600196,2017-01-10 04:01:31.000000,control,old_page,0
609687,2017-01-03 23:29:58.000000,treatment,new_page,0
607153,2017-01-05 12:41:48.000000,control,old_page,1
601578,2017-01-04 07:32:34.000000,control,old_page,0
604222,2017-01-16 11:29:20.000000,treatment,new_page,1
607704,2017-01-05 02:14:45.000000,treatment,new_page,0
602631,2017-01-14 14:44:26.000000,treatment,new_page,0
600012,2017-01-06 10:00:29.000000,treatment,new_page,0
611305,2017-01-08 08:22:32.000000,treatment,new_page,0
609282,2017-01-14 02:18:39.000000,control,old_page,0
608138,2017-01-04 11:56:56.000000,treatment,new_page,0
611461,2017-01-07 08:59:30.000000,treatment,new_page,1
602374,2017-01-05 05:36:57.000000,treatment,new_page,0
607247,2017-01-06 04:12:59.000000,treatment,new_page,0
600199,2017-01-13 15:21:09.000000,control,old_page,0
608479,2017-01-07 06:59:27.000000,control,old_page,0
604590,2017-01-07 21:32:43.000000,control,old_page,0
611602,2017-01-15 09:30:35.000000,control,old_page,0
610243,2017-01-09 21:39:01.000000,control,old_page,0
611573,2017-01-05 10:53:30.000000,treatment,new_page,0
607751,2017-01-05 16:45:56.000000,control,old_page,0
604000,2017-01-09 13:13:36.000000,treatment,new_page,1
607574,2017-01-15 12:54:11.000000,treatment,new_page,0
600104,2017-01-11 08:27:05.000000,treatment,new_page,0
604122,2017-01-07 10:43:51.000000,treatment,new_page,0
601742,2017-01-15 22:21:20.000000,control,old_page,1
609030,2017-01-04 11:11:09.000000,treatment,new_page,0
604815,2017-01-14 00:16:30.000000,control,old_page,0
606861,2017-01-12 09:48:43.000000,treatment,new_page,0
607615,2017-01-11 00:02:49.000000,treatment,new_page,0
603511,2017-01-07 15:40:00.000000,control,old_page,1
608080,2017-01-07 11:34:13.000000,control,old_page,0
608363,2017-01-11 08:03:11.000000,treatment,new_page,0
602179,2017-01-13 13:06:29.000000,treatment,new_page,1
603486,2017-01-06 18:40:34.000000,treatment,new_page,0
601849,2017-01-12 03:30:26.000000,control,old_page,0
601257,2017-01-10 01:10:29.000000,control,old_page,0
606408,2017-01-03 02:48:08.000000,control,old_page,0
603706,2017-01-04 10:24:02.000000,treatment,new_page,0
605587,2017-01-06 14:18:41.000000,treatment,new_page,0
602206,2017-01-06 21:15:08.000000,treatment,new_page,0
600159,2017-01-13 07:08:32.000000,treatment,new_page,0
609857,2017-01-16 07:56:02.000000,control,old_page,0
609579,2017-01-07 07:20:43.000000,control,old_page,0
608516,2017-01-09 14:28:44.000000,control,old_page,0
604640,2017-01-12 09:08:22.000000,control,old_page,0
605269,2017-01-07 13:21:24.000000,treatment,new_page,0
602361,2017-01-15 16:48:37.000000,control,old_page,0
607012,2017-01-15 22:25:41.000000,treatment,new_page,0
608760,2017-01-07 07:04:58.000000,control,old_page,0
600440,2017-01-05 11:31:10.000000,treatment,new_page,0
607977,2017-01-14 19:39:08.000000,control,old_page,1
600264,2017-01-09 07:17:52.000000,treatment,new_page,0
603057,2017-01-15 12:33:48.000000,control,old_page,0
605348,2017-01-06 22:14:20.000000,treatment,new_page,0
608648,2017-01-07 07:58:29.000000,control,old_page,0
611581,2017-01-06 01:06:34.000000,control,old_page,0
609425,2017-01-14 18:43:28.000000,treatment,new_page,0
605460,2017-01-14 02:56:32.000000,control,old_page,0
600374,2017-01-16 12:21:50.000000,control,old_page,1
610701,2017-01-02 13:20:50.000000,treatment,new_page,0
600500,2017-01-07 04:34:50.000000,control,old_page,0
608150,2017-01-03 01:29:29.000000,treatment,new_page,1
609211,2017-01-03 05:18:50.000000,treatment,new_page,0
601269,2017-01-15 22:09:27.000000,treatment,new_page,0
609691,2017-01-06 10:21:14.000000,treatment,new_page,0
604673,2017-01-11 02:28:09.000000,treatment,new_page,0
610059,2017-01-08 19:24:13.000000,treatment,new_page,0
608421,2017-01-13 04:29:43.000000,control,old_page,0
610133,2017-01-15 02:47:03.000000,treatment,new_page,0
607428,2017-01-12 17:30:20.000000,treatment,new_page,0
607978,2017-01-09 19:43:05.000000,control,old_page,0
600632,2017-01-14 10:14:10.000000,treatment,new_page,0
601725,2017-01-03 17:15:42.000000,treatment,new_page,0
605736,2017-01-03 12:27:57.000000,treatment,new_page,1
604982,2017-01-13 20:28:38.000000,control,old_page,0
608970,2017-01-02 19:45:03.000000,control,old_page,0
601454,2017-01-09 12:38:58.000000,control,old_page,0
601958,2017-01-12 23:13:57.000000,control,old_page,0
602540,2017-01-03 10:49:31.000000,control,old_page,0
601418,2017-01-05 05:01:07.000000,control,old_page,0
601880,2017-01-04 05:17:16.000000,treatment,new_page,0
601871,2017-01-11 09:38:13.000000,control,old_page,0
600573,2017-01-16 12:41:17.000000,control,old_page,0
609530,2017-01-02 18:24:08.000000,control,old_page,0
610935,2017-01-12 01:59:10.000000,control,old_page,0
601409,2017-01-15 06:23:14.000000,treatment,new_page,0
607475,2017-01-04 21:45:59.000000,control,old_page,0
601116,2017-01-09 20:25:59.000000,control,old_page,0
606162,2017-01-08 05:11:34.000000,control,old_page,1
604605,2017-01-06 15:59:40.000000,treatment,new_page,0
602580,2017-01-07 08:59:23.000000,control,old_page,0
600988,2017-01-10 01:49:32.000000,control,old_page,1
605787,2017-01-04 14:36:16.000000,control,old_page,0
605057,2017-01-09 19:29:00.000000,control,old_page,0
607984,2017-01-05 12:46:01.000000,control,old_page,0
611203,2017-01-16 02:23:23.000000,treatment,new_page,0
602413,2017-01-05 22:55:50.000000,control,old_page,1
610366,2017-01-11 07:34:38.000000,treatment,new_page,0
600678,2017-01-15 16:09:52.000000,control,old_page,1
602362,2017-01-03 21:43:12.000000,control,old_page,0
606299,2017-01-12 11:53:53.000000,control,old_page,0
603419,2017-01-03 07:58:08.000000,treatment,new_page,0
611608,2017-01-14 02:46:35.000000,treatment,new_page,0
602436,2017-01-04 08:41:31.000000,treatment,new_page,0
603720,2017-01-14 19:00:17.000000,control,old_page,0
601109,2017-01-08 18:05:11.000000,control,old_page,0
600275,2017-01-06 21:01:23.000000,treatment,new_page,0
608592,2017-01-13 16:19:54.000000,control,old_page,0
607190,2017-01-04 04:12:46.000000,control,old_page,0
602082,2017-01-10 21:14:34.000000,treatment,new_page,0
607082,2017-01-05 18:27:41.000000,control,old_page,0
609036,2017-01-15 00:26:59.000000,treatment,new_page,0
609740,2017-01-12 17:27:40.000000,treatment,new_page,0
601127,2017-01-06 00:38:22.000000,control,old_page,1
607000,2017-01-11 08:47:54.000000,control,old_page,0
608769,2017-01-13 23:15:58.000000,treatment,new_page,0
602024,2017-01-08 22:06:03.000000,control,old_page,0
611013,2017-01-11 17:00:19.000000,control,old_page,0
600792,2017-01-04 18:24:13.000000,treatment,new_page,0
605653,2017-01-10 22:07:23.000000,treatment,new_page,0
601336,2017-01-10 11:44:42.000000,treatment,new_page,0
603937,2017-01-07 00:10:26.000000,treatment,new_page,0
607039,2017-01-07 04:40:38.000000,control,old_page,0
609009,2017-01-05 06:03:36.000000,control,old_page,1
600982,2017-01-10 09:16:56.000000,treatment,new_page,0
604723,2017-01-07 12:30:41.000000,treatment,new_page,1
607950,2017-01-15 02:45:42.000000,control,old_page,1
603711,2017-01-16 02:18:18.000000,treatment,new_page,0
603432,2017-01-08 20:17:11.000000,control,old_page,0
610694,2017-01-15 20:29:44.000000,treatment,new_page,0
610451,2017-01-14 22:39:21.000000,treatment,new_page,0
611223,2017-01-05 03:02:19.000000,treatment,new_page,0
600724,2017-01-05 20:40:46.000000,treatment,new_page,0
608768,2017-01-09 04:43:04.000000,treatment,old_page,0
606580,2017-01-02 22:41:16.000000,treatment,new_page,0
602910,2017-01-06 18:09:31.000000,treatment,new_page,0
602270,2017-01-13 12:15:38.000000,control,old_page,0
604365,2017-01-08 05:07:03.000000,control,old_page,0
608604,2017-01-14 20:06:43.000000,control,old_page,1
604546,2017-01-04 16:16:33.000000,treatment,new_page,0
602585,2017-01-12 04:14:08.000000,treatment,new_page,0
609628,2017-01-13 14:49:24.000000,treatment,new_page,0
605360,2017-01-04 09:45:35.000000,control,old_page,0
606984,2017-01-06 03:38:21.000000,control,old_page,0
606229,2017-01-07 01:45:21.000000,control,old_page,0
606197,2017-01-02 18:38:22.000000,control,old_page,0
608153,2017-01-15 22:51:08.000000,control,old_page,0
605726,2017-01-05 16:22:20.000000,treatment,new_page,0
609105,2017-01-10 06:07:02.000000,treatment,new_page,0
606019,2017-01-07 05:47:19.000000,treatment,new_page,0
606807,2017-01-12 09:58:02.000000,control,old_page,0
603266,2017-01-11 01:11:29.000000,treatment,new_page,0
600527,2017-01-08 00:28:20.000000,treatment,new_page,0
608780,2017-01-06 20:03:22.000000,treatment,new_page,0
602142,2017-01-04 06:22:02.000000,treatment,new_page,0
602309,2017-01-07 18:04:52.000000,treatment,new_page,0
606736,2017-01-06 22:29:47.000000,control,old_page,0
610335,2017-01-16 12:12:52.000000,treatment,new_page,0
611589,2017-01-07 13:27:32.000000,control,old_page,0
604443,2017-01-05 11:36:22.000000,treatment,new_page,0
610564,2017-01-09 08:56:14.000000,control,old_page,0
601189,2017-01-09 23:32:48.000000,control,old_page,0
600326,2017-01-13 14:17:56.000000,control,old_page,0
601848,2017-01-07 06:54:54.000000,control,old_page,0
601603,2017-01-05 06:44:12.000000,control,old_page,0
609788,2017-01-08 16:40:57.000000,control,old_page,0
608888,2017-01-14 00:52:32.000000,treatment,new_page,0
606858,2017-01-08 02:15:53.000000,control,old_page,0
607111,2017-01-09 01:35:00.000000,control,old_page,0
608529,2017-01-10 18:58:19.000000,treatment,new_page,1
608750,2017-01-10 23:49:47.000000,control,old_page,0
606040,2017-01-11 11:51:32.000000,treatment,new_page,0
602629,2017-01-07 02:43:39.000000,control,old_page,0
601374,2017-01-07 08:57:34.000000,treatment,new_page,0
606130,2017-01-14 00:59:02.000000,control,old_page,0
606491,2017-01-03 22:36:55.000000,treatment,new_page,0
605762,2017-01-13 11:06:10.000000,treatment,new_page,0
607295,2017-01-03 15:08:28.000000,treatment,new_page,0
603030,2017-01-03 14:32:43.000000,control,old_page,0
604059,2017-01-12 21:46:36.000000,treatment,new_page,0
600661,2017-01-04 23:05:10.000000,treatment,new_page,0
602015,2017-01-15 21:14:19.000000,treatment,new_page,0
600829,2017-01-05 03:53:32.000000,control,old_page,0
605377,2017-01-05 16:20:04.000000,control,old_page,1
602161,2017-01-14 20:07:19.000000,control,old_page,0
607869,2017-01-12 00:47:21.000000,treatment,new_page,0
602294,2017-01-08 19:46:26.000000,treatment,new_page,1
600033,2017-01-07 05:00:58.000000,treatment,new_page,1
605362,2017-01-12 02:37:13.000000,control,old_page,0
607140,2017-01-06 00:05:28.000000,treatment,new_page,0
609693,2017-01-12 00:54:46.000000,treatment,new_page,0
605470,2017-01-11 07:08:23.000000,treatment,new_page,0
609637,2017-01-13 15:28:27.000000,treatment,new_page,0
611410,2017-01-12 15:05:25.000000,control,old_page,0
607507,2017-01-04 16:02:32.000000,treatment,new_page,1
606139,2017-01-08 05:32:20.000000,control,old_page,0
607918,2017-01-15 18:58:09.000000,control,old_page,0
603126,2017-01-13 03:03:38.000000,control,old_page,0
609845,2017-01-13 06:47:45.000000,treatment,new_page,0
604075,2017-01-12 14:32:26.000000,control,old_page,0
607005,2017-01-02 13:18:43.000000,control,old_page,0
